horizon,auc,ci_lo,ci_hi
t+1,0.7680082030248654,0.6960667097480231,0.8338271085326561
t+2,0.7634911894273128,0.6927577975391607,0.8265218955400951
t+3,0.7694691179508366,0.6978774931890126,0.8350384449554471
