split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,5,3,0.9620083301750004,0.7777015997388181,0.37783565246282885,0.5,0.416135881104034,98,798,223,52,0.6533333333333333,0.781586679725759,0.3052959501557632,0.6533333333333333,0.779203216374269,0.4698192125559476,0.5,0.4553191489361702,107,729,183,73,0.5944444444444444,0.7993421052631579,0.3689655172413793,0.5944444444444444,0.7682726204465334,0.48704088191962547,0.5,0.4842105263157895,115,653,175,70,0.6216216216216216,0.788647342995169,0.39655172413793105,0.6216216216216216,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,5,3,1.1813050291181788,0.7036011080332409,0.27582359549523716,0.5,0.3597122302158273,25,133,76,13,0.6578947368421053,0.6363636363636364,0.24752475247524752,0.6578947368421053,0.7302522746071134,0.37390316773860216,0.5,0.4900662251655629,37,124,62,15,0.7115384615384616,0.6666666666666666,0.37373737373737376,0.7115384615384616,0.7232723577235773,0.42444077300208227,0.5,0.535031847133758,42,109,55,18,0.7,0.6646341463414634,0.4329896907216495,0.7,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,5,3,1.059708913372269,0.7605742117405794,0.4549884382579061,0.5,0.38596491228070173,33,158,91,14,0.7021276595744681,0.6345381526104418,0.2661290322580645,0.7021276595744681,0.7366923641703377,0.4082991033293289,0.5,0.39520958083832336,33,141,86,15,0.6875,0.6211453744493393,0.2773109243697479,0.6875,0.7426151621565792,0.37205279216771847,0.5,0.42857142857142855,33,132,74,14,0.7021276595744681,0.6407766990291263,0.308411214953271,0.7021276595744681,0.6859796747967479,0.8274668797953963,0.6623907649661673,0.8040619138624613,0.6706291008337978,0.8145446330190844
