horizon,auc,ci_lo,ci_hi
t+1,0.7108433734939759,0.6249513082924264,0.7963257256925758
t+2,0.6489537444933922,0.5567050663329394,0.7385086568641475
t+3,0.669076637058459,0.5807331946863252,0.7517281994229672
