horizon,auc,ci_lo,ci_hi
t+1,0.7568144920105956,0.68434459856502,0.8182498512343916
t+2,0.716776798825257,0.6431431752985203,0.786832670290223
t+3,0.7254699442263994,0.659696564444136,0.7938276213538658
t+4,0.6955645161290323,0.6190208718778909,0.7652127289921636
t+5,0.6517085751128304,0.5699733058320628,0.7310155722840757
