split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,auc_t+4,ap_t+4,threshold_t+4,f1_t+4,tp_t+4,tn_t+4,fp_t+4,fn_t+4,sensitivity_t+4,specificity_t+4,precision_t+4,recall_t+4,auc_t+5,ap_t+5,threshold_t+5,f1_t+5,tp_t+5,tn_t+5,fp_t+5,fn_t+5,sensitivity_t+5,specificity_t+5,precision_t+5,recall_t+5,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3,ci_lo_t+4,ci_hi_t+4,ci_lo_t+5,ci_hi_t+5
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,0.9629025536323206,0.7771922951354882,0.386358341400351,0.5,0.378698224852071,96,760,261,54,0.64,0.7443682664054848,0.2689075630252101,0.64,0.7832054093567251,0.4932458844586546,0.5,0.4655493482309125,125,680,232,55,0.6944444444444444,0.7456140350877193,0.35014005602240894,0.6944444444444444,0.7591199895547721,0.479616738579496,0.5,0.46120689655172414,107,656,172,78,0.5783783783783784,0.7922705314009661,0.3835125448028674,0.5783783783783784,0.7503555053491926,0.5126055585317415,0.5,0.5,121,584,161,81,0.599009900990099,0.7838926174496644,0.42907801418439717,0.599009900990099,0.7495808706524208,0.5280524414485073,0.5,0.5170940170940171,121,529,135,91,0.5707547169811321,0.7966867469879518,0.47265625,0.5707547169811321,,,,,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,1.1545275318493482,0.7115336187358349,0.3085625438572852,0.5,0.34532374100719426,24,132,77,14,0.631578947368421,0.631578947368421,0.2376237623762376,0.631578947368421,0.7200165425971877,0.3629856710013045,0.5,0.45454545454545453,35,119,67,17,0.6730769230769231,0.6397849462365591,0.3431372549019608,0.6730769230769231,0.7168699186991869,0.42269283133292057,0.5,0.5135135135135135,38,114,50,22,0.6333333333333333,0.6951219512195121,0.4318181818181818,0.6333333333333333,0.6867523260965884,0.43846785898690743,0.5,0.5503355704697986,41,101,47,20,0.6721311475409836,0.6824324324324325,0.4659090909090909,0.6721311475409836,0.6503236468805951,0.3914109577931868,0.5,0.4888888888888889,33,88,49,20,0.6226415094339622,0.6423357664233577,0.4024390243902439,0.6226415094339622,,,,,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,1.0332222630658487,0.7568144920105956,0.41432701620865453,0.5,0.4074074074074074,33,167,82,14,0.7021276595744681,0.6706827309236948,0.28695652173913044,0.7021276595744681,0.716776798825257,0.3934264805691436,0.5,0.34782608695652173,28,142,85,20,0.5833333333333334,0.6255506607929515,0.24778761061946902,0.5833333333333334,0.7254699442263994,0.38485232890872423,0.5,0.41379310344827586,30,138,68,17,0.6382978723404256,0.6699029126213593,0.30612244897959184,0.6382978723404256,0.6955645161290323,0.3446249966000232,0.5,0.37142857142857144,26,120,66,22,0.5416666666666666,0.6451612903225806,0.2826086956521739,0.5416666666666666,0.6517085751128304,0.34733998384120035,0.5,0.30158730158730157,19,105,60,28,0.40425531914893614,0.6363636363636364,0.24050632911392406,0.40425531914893614,0.68434459856502,0.8182498512343916,0.6431431752985203,0.786832670290223,0.659696564444136,0.7938276213538658,0.6190208718778909,0.7652127289921636,0.5699733058320628,0.7310155722840757
