horizon,auc,ci_lo,ci_hi
t+1,0.7564726993078696,0.6857807915647589,0.8199234866360338
t+2,0.7156754772393539,0.6425690830811848,0.7835638114221916
t+3,0.7261929353439371,0.6610522028597198,0.7945230650605205
t+4,0.6948924731182795,0.6229991354083533,0.7631943548348274
t+5,0.6456479690522244,0.5624868827160494,0.7253486921482584
