horizon,auc,ci_lo,ci_hi
t+1,0.7218661881568829,0.6326154465785965,0.7996431172488072
t+2,0.6864904552129222,0.594744154589372,0.7658938817039622
t+3,0.6757901260070233,0.5873663400642545,0.7633663337924701
