horizon,auc,ci_lo,ci_hi
t+1,0.7668119285653251,0.6938251778866222,0.8338189283051518
t+2,0.769273127753304,0.6983087159040567,0.8343610572836987
t+3,0.7845486469737657,0.7143807523009204,0.8479777535381221
