horizon,auc,ci_lo,ci_hi
t+1,0.758608903699906,0.6838951042842552,0.8223372267975927
t+2,0.7197136563876652,0.6483617081875741,0.7861636428257354
t+3,0.7335261309646768,0.6681682357079569,0.8022703352156674
