split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,3,3,0.964772933787042,0.7795102840352595,0.39248352798245806,0.5,0.3835051546391753,93,779,242,57,0.62,0.7629774730656219,0.27761194029850744,0.62,0.7856481481481482,0.506258561644813,0.5,0.4668094218415418,109,734,178,71,0.6055555555555555,0.8048245614035088,0.3797909407665505,0.6055555555555555,0.76177699438569,0.4884235570886913,0.5,0.4759825327510917,109,664,164,76,0.5891891891891892,0.8019323671497585,0.3992673992673993,0.5891891891891892,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,3,3,1.1864814053385484,0.7129186602870814,0.3137173437387206,0.5,0.3829787234042553,27,133,76,11,0.7105263157894737,0.6363636363636364,0.2621359223300971,0.7105263157894737,0.7229114971050454,0.37991722926926597,0.5,0.4689655172413793,34,127,59,18,0.6538461538461539,0.6827956989247311,0.3655913978494624,0.6538461538461539,0.7203252032520325,0.4365304941175887,0.5,0.5298013245033113,40,113,51,20,0.6666666666666666,0.6890243902439024,0.43956043956043955,0.6666666666666666,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,3,3,1.0642939116624952,0.758608903699906,0.4205233464430257,0.5,0.4146341463414634,34,166,83,13,0.723404255319149,0.6666666666666666,0.2905982905982906,0.723404255319149,0.7197136563876652,0.3877225192037522,0.5,0.35294117647058826,27,149,78,21,0.5625,0.6563876651982379,0.2571428571428571,0.5625,0.7335261309646768,0.3905368994910202,0.5,0.4189189189189189,31,136,70,16,0.6595744680851063,0.6601941747572816,0.3069306930693069,0.6595744680851063,0.6838951042842552,0.8223372267975927,0.6483617081875741,0.7861636428257354,0.6681682357079569,0.8022703352156674
