horizon,auc,ci_lo,ci_hi
t+1,0.7674955139707768,0.6923918494563179,0.8339409975730872
t+2,0.7580763582966226,0.6877213415219978,0.8209605589753947
t+3,0.7768023135715761,0.7115490860781458,0.8396077860170815
