split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,55,5,0.5,3,3,3,1.1402956561568083,0.7516167342432198,0.16887294120921745,0.5,0.19592373438527286,149,1293,1199,24,0.861271676300578,0.5188603531300161,0.11053412462908012,0.861271676300578,0.6936796561549972,0.19142439195127764,0.5,0.25,216,1153,1250,46,0.8244274809160306,0.4798168955472326,0.14733969986357434,0.8244274809160306,0.673965074142478,0.1919951632044921,0.5,0.26307099614749585,239,1087,1276,63,0.7913907284768212,0.4600084638171815,0.15775577557755777,0.7913907284768212,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,55,5,0.5,3,3,3,1.177287885470268,0.7060168579626973,0.1273481751618614,0.5,0.2013888888888889,29,326,218,12,0.7073170731707317,0.5992647058823529,0.11740890688259109,0.7073170731707317,0.6523490365405684,0.16552140733348203,0.5,0.2647058823529412,45,290,236,14,0.7627118644067796,0.5513307984790875,0.1601423487544484,0.7627118644067796,0.645813339731286,0.15317229913397915,0.5,0.27298050139275765,49,275,246,15,0.765625,0.527831094049904,0.16610169491525423,0.765625,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,55,5,0.5,3,3,3,1.1039305340859198,0.6816605616605617,0.08609898488375156,0.5,0.15615615615615616,26,313,272,9,0.7428571428571429,0.535042735042735,0.087248322147651,0.7428571428571429,0.656849780192287,0.1456749886141257,0.5,0.18947368421052632,36,276,295,13,0.7346938775510204,0.48336252189141854,0.10876132930513595,0.7346938775510204,0.6169499364088333,0.1541452927407866,0.5,0.228287841191067,46,263,295,16,0.7419354838709677,0.471326164874552,0.1348973607038123,0.7419354838709677,0.601511063559769,0.7512043443489926,0.5763057055023715,0.7295570160781256,0.5414188338134142,0.685690513383271
