horizon,auc,ci_lo,ci_hi
t+1,0.7079381355208066,0.6231744608425134,0.7891915657027747
t+2,0.6914464023494862,0.6123468701189475,0.7687439057655715
t+3,0.7366246643255525,0.6539794793020598,0.8068153954505483
