horizon,auc,ci_lo,ci_hi
t+1,0.7683499957275912,0.6940959376778599,0.8348893634862261
t+2,0.7602790014684289,0.6916878577418061,0.8250728775200411
t+3,0.7933278248295808,0.7284653748752148,0.8540501402669803
