epoch,train_loss,val_loss,val_auc_t+1,val_ap_t+1,val_sensitivity_t+1,val_specificity_t+1,val_auc_t+2,val_ap_t+2,val_sensitivity_t+2,val_specificity_t+2,val_auc_t+3,val_ap_t+3,val_sensitivity_t+3,val_specificity_t+3
1,1.1262530818017558,1.2717927851108637,0.6563837824225636,0.23421108608952868,0.5526315789473685,0.6363636363636364,0.6714226633581473,0.3402065712110464,0.4807692307692308,0.7634408602150538,0.6376016260162601,0.3650401053990249,0.4166666666666667,0.7012195121951219
2,1.03473692125344,1.265892024983472,0.6614202971543692,0.23558369588900446,0.5789473684210527,0.6220095693779905,0.6709057071960297,0.33432985148322336,0.5192307692307693,0.6774193548387096,0.6378048780487805,0.36383194764048754,0.5333333333333333,0.6646341463414634
3,0.9577806204448253,1.3090273774897598,0.6589020397884664,0.23514357626209165,0.5526315789473685,0.6124401913875598,0.6619106699751861,0.33195524823999595,0.5576923076923077,0.6612903225806451,0.6285569105691058,0.36144100066551393,0.5666666666666667,0.6341463414634146
4,0.8957428511718836,1.3537294785630047,0.6565096952908587,0.232175951008314,0.5789473684210527,0.631578947368421,0.646091811414392,0.31969340450044936,0.5769230769230769,0.6290322580645161,0.611890243902439,0.35404247903742087,0.5833333333333334,0.6341463414634146
5,0.8351152262881271,1.3898549632646133,0.6529841349785949,0.22975755760033242,0.6052631578947368,0.6076555023923444,0.6318238213399503,0.3135358254295972,0.5961538461538461,0.5967741935483871,0.5940040650406504,0.35108728955951585,0.6333333333333333,0.5914634146341463
6,0.7687483571915545,1.4902567641313051,0.6499622261395115,0.22171206364043025,0.5789473684210527,0.6363636363636364,0.6233457402812241,0.3026606234843658,0.5576923076923077,0.6344086021505376,0.5823170731707317,0.32774619023473534,0.5166666666666667,0.6463414634146342
7,0.7007965614589361,1.5262145557465776,0.6464366658272476,0.22320964518064873,0.5789473684210527,0.6267942583732058,0.6076302729528535,0.2922315377657969,0.5769230769230769,0.6182795698924731,0.5667682926829267,0.33225748145364753,0.55,0.6097560975609756
