epoch,train_loss,val_loss,val_auc_t+1,val_ap_t+1,val_sensitivity_t+1,val_specificity_t+1,val_auc_t+2,val_ap_t+2,val_sensitivity_t+2,val_specificity_t+2,val_auc_t+3,val_ap_t+3,val_sensitivity_t+3,val_specificity_t+3
1,1.1200758918701366,1.2371563587353496,0.6670863762276504,0.24473931409470973,0.6052631578947368,0.6507177033492823,0.7037841191066997,0.34819684255372546,0.6153846153846154,0.7204301075268817,0.704471544715447,0.40222058806466765,0.65,0.6890243902439024
2,1.0299624590901373,1.209779362878611,0.6798035759254596,0.25337799493110885,0.6052631578947368,0.6124401913875598,0.7140198511166254,0.3562991343601969,0.6730769230769231,0.6612903225806451,0.7113821138211383,0.4106206336878995,0.65,0.6524390243902439
3,0.995867386878774,1.1873322440723775,0.6925207756232687,0.26515516734521666,0.6842105263157895,0.6124401913875598,0.7228081058726219,0.36746526164267596,0.7115384615384616,0.6559139784946236,0.7181910569105692,0.420147692675011,0.7,0.6646341463414634
4,0.9667607953951618,1.1786528673595702,0.6983127675648451,0.2739883271661777,0.6842105263157895,0.6124401913875598,0.7315963606286187,0.3797606645248948,0.7307692307692307,0.6612903225806451,0.7201219512195123,0.42666667466918834,0.65,0.6707317073170732
5,0.9390117800788856,1.1862211363608142,0.7049861495844875,0.27927688509844867,0.631578947368421,0.6746411483253588,0.7381100082712986,0.38623281498640855,0.6923076923076923,0.6720430107526881,0.7201219512195123,0.4298428216757942,0.6666666666666666,0.6829268292682927
6,0.9069896685698676,1.1785304747700522,0.7111558801309493,0.2902163247316485,0.6842105263157895,0.6076555023923444,0.7357320099255583,0.38765693415614433,0.7307692307692307,0.6559139784946236,0.7176829268292683,0.42711827977382466,0.6833333333333333,0.6524390243902439
7,0.8745876945673473,1.2084861098458972,0.7120372702090154,0.3018552858898837,0.6842105263157895,0.6267942583732058,0.7319065343258891,0.3975463975677024,0.7307692307692307,0.6720430107526881,0.7151422764227642,0.43331748383519525,0.6666666666666666,0.7012195121951219
8,0.830033825976508,1.1998899755171895,0.7129186602870813,0.32498882258851325,0.7105263157894737,0.631578947368421,0.7287014061207608,0.4021771549535196,0.7115384615384616,0.6344086021505376,0.7035569105691057,0.43224755906909207,0.7,0.6585365853658537
9,0.7950282664344133,1.2412748615899778,0.7085117098967514,0.33320539332182963,0.7105263157894737,0.645933014354067,0.7318031430934657,0.4095203225664863,0.6923076923076923,0.6881720430107527,0.7034552845528455,0.42982928284620137,0.6,0.7073170731707317
10,0.753554505424549,1.2856112054019788,0.7057416267942583,0.34621479464342964,0.631578947368421,0.6650717703349283,0.7310794044665013,0.40598449567598055,0.6730769230769231,0.7258064516129032,0.6914634146341463,0.4307489580876509,0.6,0.7195121951219512
11,0.7152086413841836,1.3536873176084419,0.6993200705112061,0.34843649062871784,0.5789473684210527,0.6555023923444976,0.7235318444995864,0.4125088964427657,0.5769230769230769,0.7419354838709677,0.6792682926829269,0.4207278922379727,0.4666666666666667,0.7317073170731707
