horizon,auc,ci_lo,ci_hi
t+1,0.7597197299837647,0.6785161094321001,0.8262115469758787
t+2,0.7391703377386196,0.6614838114862298,0.8068606502430031
t+3,0.7444742821731047,0.6740672780740203,0.8149543456923004
