split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,3,3,0.9450665485928056,0.7900261181847861,0.3891881450347288,0.5,0.40545808966861596,104,762,259,46,0.6933333333333334,0.7463271302644466,0.2865013774104683,0.6933333333333334,0.7931621588693957,0.5210358367595141,0.5,0.48627450980392156,124,706,206,56,0.6888888888888889,0.7741228070175439,0.37575757575757573,0.6888888888888889,0.7664904034469252,0.46773066942471486,0.5,0.5,123,644,184,62,0.6648648648648648,0.7777777777777778,0.4006514657980456,0.6648648648648648,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,3,3,1.204762019668883,0.698312767564845,0.3485354055591428,0.5,0.3443708609271523,26,122,87,12,0.6842105263157895,0.583732057416268,0.23008849557522124,0.6842105263157895,0.7143300248138958,0.38822811399334245,0.5,0.45962732919254656,37,114,72,15,0.7115384615384616,0.6129032258064516,0.3394495412844037,0.7115384615384616,0.6960365853658536,0.40528502652525844,0.5,0.5276073619631901,43,104,60,17,0.7166666666666667,0.6341463414634146,0.4174757281553398,0.7166666666666667,,,,,,
test,best_thresholds_from_val_youden_j,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,3,3,1.1257833855100048,0.7273775954883362,0.3754925385517987,0.38,0.336283185840708,38,108,141,9,0.8085106382978723,0.43373493975903615,0.2122905027932961,0.8085106382978723,0.6800201908957415,0.3606932737715046,0.5800000000000001,0.34285714285714286,24,159,68,24,0.5,0.7004405286343612,0.2608695652173913,0.5,0.7125593885560835,0.39708436926186563,0.4800000000000001,0.43209876543209874,35,126,80,12,0.7446808510638298,0.6116504854368932,0.30434782608695654,0.7446808510638298,0.644513650448432,0.8066179195566435,0.5983354433141765,0.7595741823855514,0.6339653874125412,0.7840949860477477
