horizon,auc,ci_lo,ci_hi
t+1,0.7273775954883362,0.644513650448432,0.8066179195566435
t+2,0.6800201908957415,0.5983354433141765,0.7595741823855514
t+3,0.7125593885560835,0.6339653874125412,0.7840949860477477
