horizon,auc,ci_lo,ci_hi
t+1,0.7204562932581389,0.6365465828100233,0.8003184737787403
t+2,0.6675385462555067,0.5798878224894645,0.7502203893154156
t+3,0.6963437306341664,0.616231527093596,0.7708525796988266
t+4,0.6627464157706094,0.5763929740769155,0.7429374999999999
t+5,0.6257898130238556,0.5319973924982406,0.7109952443758176
