horizon,auc,ci_lo,ci_hi
t+1,0.7550200803212851,0.6706360196214363,0.8296673411201617
t+2,0.6998898678414096,0.6157024793388429,0.7740332312543585
t+3,0.722061557529436,0.6411398373451944,0.7977219232520594
