horizon,auc,ci_lo,ci_hi
t+1,0.7581816628214988,0.6730593734564619,0.8339965789151053
t+2,0.7142988252569752,0.6309208726389284,0.7892056308891883
t+3,0.7202024375129106,0.6383929601882066,0.7964866234309764
