horizon,auc,ci_lo,ci_hi
t+1,0.7417756130906604,0.6601383988575269,0.816913901643738
t+2,0.7466042584434655,0.6698974032847662,0.8160855900575781
t+3,0.7051229084899814,0.6193385626714725,0.7826517482484733
