horizon,auc,ci_lo,ci_hi
t+1,0.732547210117064,0.6439941049520556,0.8089414751236123
t+2,0.7193465491923642,0.6395083086308613,0.7894394824828722
t+3,0.6922123528196653,0.6055969450203581,0.7717076244486452
t+4,0.6749551971326165,0.5941399945893205,0.753778797039508
t+5,0.5970341715022567,0.5096350386348515,0.6850178890876566
