split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,auc_t+4,ap_t+4,threshold_t+4,f1_t+4,tp_t+4,tn_t+4,fp_t+4,fn_t+4,sensitivity_t+4,specificity_t+4,precision_t+4,recall_t+4,auc_t+5,ap_t+5,threshold_t+5,f1_t+5,tp_t+5,tn_t+5,fp_t+5,fn_t+5,sensitivity_t+5,specificity_t+5,precision_t+5,recall_t+5,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3,ci_lo_t+4,ci_hi_t+4,ci_lo_t+5,ci_hi_t+5
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,0.893604782626404,0.8092588965066928,0.4256395048484276,0.5,0.44166666666666665,106,797,224,44,0.7066666666666667,0.7806072477962782,0.3212121212121212,0.7066666666666667,0.8075536062378168,0.5262715721667424,0.5,0.4979919678714859,124,718,194,56,0.6888888888888889,0.7872807017543859,0.389937106918239,0.6888888888888889,0.799138268703486,0.5378990670851018,0.5,0.51440329218107,125,652,176,60,0.6756756756756757,0.7874396135265701,0.4152823920265781,0.6756756756756757,0.7872283872682571,0.5536017840655323,0.5,0.5285996055226825,134,574,171,68,0.6633663366336634,0.7704697986577181,0.43934426229508194,0.6633663366336634,0.7940654125937714,0.5826218274717996,0.5,0.5665399239543726,149,499,165,63,0.7028301886792453,0.7515060240963856,0.4745222929936306,0.7028301886792453,,,,,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,1.124733404669951,0.6923948627549736,0.3215031733011723,0.5,0.37681159420289856,26,135,74,12,0.6842105263157895,0.645933014354067,0.26,0.6842105263157895,0.727874276261373,0.40231247897192396,0.5,0.5165562913907285,39,126,60,13,0.75,0.6774193548387096,0.3939393939393939,0.75,0.7429878048780488,0.4876632916323734,0.5,0.5641025641025641,44,112,52,16,0.7333333333333333,0.6829268292682927,0.4583333333333333,0.7333333333333333,0.7194284448382808,0.5001517703737449,0.5,0.5359477124183006,41,97,51,20,0.6721311475409836,0.6554054054054054,0.44565217391304346,0.6721311475409836,0.7025203140063352,0.45626577592501566,0.5,0.5179856115107914,36,87,50,17,0.6792452830188679,0.635036496350365,0.4186046511627907,0.6792452830188679,,,,,,,,,,
test,best_thresholds_from_val_youden_j,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,1.0855660059789973,0.732547210117064,0.43480778497229533,0.54,0.37735849056603776,30,167,82,17,0.6382978723404256,0.6706827309236948,0.26785714285714285,0.6382978723404256,0.7193465491923642,0.3646294964561214,0.5000000000000001,0.3875,31,146,81,17,0.6458333333333334,0.6431718061674009,0.2767857142857143,0.6458333333333334,0.6922123528196653,0.4241562341944512,0.5000000000000001,0.3803680981595092,31,121,85,16,0.6595744680851063,0.587378640776699,0.2672413793103448,0.6595744680851063,0.6749551971326165,0.33641314892398816,0.56,0.4189189189189189,31,117,69,17,0.6458333333333334,0.6290322580645161,0.31,0.6458333333333334,0.5970341715022567,0.3405493979256289,0.3600000000000001,0.38497652582159625,41,40,125,6,0.8723404255319149,0.24242424242424243,0.2469879518072289,0.8723404255319149,0.6439941049520556,0.8089414751236123,0.6395083086308613,0.7894394824828722,0.6055969450203581,0.7717076244486452,0.5941399945893205,0.753778797039508,0.5096350386348515,0.6850178890876566
