horizon,auc,ci_lo,ci_hi
t+1,0.7413483722122531,0.6579836412120129,0.818965939626909
t+2,0.725679148311307,0.6436175026490393,0.8008902770695224
t+3,0.6810576327205123,0.5891527398220165,0.7698868186667748
