epoch,train_loss,val_loss,val_auc_t+1,val_ap_t+1,val_sensitivity_t+1,val_specificity_t+1,val_auc_t+2,val_ap_t+2,val_sensitivity_t+2,val_specificity_t+2,val_auc_t+3,val_ap_t+3,val_sensitivity_t+3,val_specificity_t+3
14,0.8602685812537778,1.3182977117671617,0.6780407957693275,0.3472040909053546,0.5526315789473685,0.6889952153110048,0.7352150537634409,0.4101204458970571,0.5384615384615384,0.7849462365591398,0.7115853658536585,0.4667706597967534,0.5333333333333333,0.774390243902439
15,0.8477815993958049,1.227811423150037,0.6847141777889701,0.35475616652913955,0.631578947368421,0.6698564593301436,0.7411083540115798,0.4169205747189264,0.6346153846153846,0.7473118279569892,0.708130081300813,0.46463831639843567,0.55,0.7073170731707317
16,0.8209365148174602,1.2177271979147692,0.6874842608914631,0.3731996327304991,0.6842105263157895,0.6124401913875598,0.743693134822167,0.42080206820866806,0.6730769230769231,0.7096774193548387,0.7099593495934959,0.46500572341195434,0.6833333333333333,0.6463414634146342
17,0.8106841934851674,1.2539402095572063,0.6848400906572651,0.3614768946793104,0.5789473684210527,0.6842105263157895,0.749379652605459,0.43708408556399697,0.5961538461538461,0.7741935483870968,0.7109756097560975,0.47374685340443995,0.5833333333333334,0.7012195121951219
18,0.8008353539147802,1.2209160939090176,0.6917652984134979,0.36395972110782576,0.5526315789473685,0.6889952153110048,0.7567204301075269,0.44826221415593726,0.6346153846153846,0.7473118279569892,0.7074186991869919,0.47415945603713816,0.6333333333333333,0.6463414634146342
19,0.7863831010002357,1.2808622194530261,0.6939058171745152,0.37571714366132947,0.5789473684210527,0.7033492822966507,0.7562034739454095,0.43689092972046445,0.4807692307692308,0.7903225806451613,0.7110772357723577,0.47192233550073737,0.55,0.7560975609756098
20,0.765758591466407,1.2809931555150762,0.6868546965499874,0.358539925536018,0.5526315789473685,0.69377990430622,0.7582712985938793,0.43370059556881646,0.5384615384615384,0.8010752688172043,0.7016260162601625,0.4689891840821567,0.55,0.7439024390243902
21,0.7500056274899342,1.3668417733041793,0.6898766053890708,0.3705116607638469,0.5263157894736842,0.7320574162679426,0.7606492969396196,0.4454087292710912,0.46153846153846156,0.8118279569892473,0.7184959349593496,0.47996817078314846,0.48333333333333334,0.7804878048780488
22,0.743554868049674,1.3604881098475543,0.6970536388818936,0.383674382124661,0.5,0.7177033492822966,0.7630272952853598,0.4557560481952635,0.46153846153846156,0.8279569892473119,0.719410569105691,0.4887728161389899,0.4666666666666667,0.7804878048780488
23,0.7245201931513564,1.3008960654856625,0.6916393855452027,0.37494139130993837,0.5526315789473685,0.7033492822966507,0.7600289495450786,0.4377921017976132,0.5384615384615384,0.8118279569892473,0.6894308943089431,0.4643447669412075,0.5666666666666667,0.7195121951219512
24,0.7046404912412821,1.3355869023688927,0.6957945101989422,0.38081700596350365,0.5263157894736842,0.7368421052631579,0.7704714640198512,0.46571240998529445,0.5,0.8172043010752689,0.7111788617886178,0.48615764616310986,0.5166666666666667,0.75
25,0.6953924551392395,1.4495283977269118,0.696424074540418,0.37619545585602576,0.47368421052631576,0.7655502392344498,0.766439205955335,0.47019380855500215,0.46153846153846156,0.8333333333333334,0.701829268292683,0.48380473031818627,0.48333333333333334,0.774390243902439
26,0.6904176336705176,1.4195868052195426,0.6926466884915639,0.3767885936308123,0.5,0.7511961722488039,0.7690239867659223,0.4604608429336813,0.46153846153846156,0.8333333333333334,0.6989837398373984,0.47599698749222213,0.4666666666666667,0.7987804878048781
27,0.664496129967718,1.5019514814166324,0.6911357340720222,0.375478458782846,0.47368421052631576,0.7655502392344498,0.7661290322580645,0.462703635193378,0.4230769230769231,0.8387096774193549,0.7042682926829268,0.48779394805453846,0.45,0.7987804878048781
28,0.6527696201561862,1.4016186591179987,0.692772601359859,0.3771121373242417,0.5,0.7511961722488039,0.7679900744416873,0.47223725081725476,0.4807692307692308,0.8118279569892473,0.6958333333333333,0.4805834660287187,0.4666666666666667,0.7560975609756098
29,0.6382996081505358,1.327281572754864,0.686351045076807,0.3742371808368477,0.5263157894736842,0.6889952153110048,0.7473118279569892,0.4607611539261525,0.5961538461538461,0.7473118279569892,0.667581300813008,0.45353934385142813,0.55,0.676829268292683
30,0.6270675910034095,1.5918574161690953,0.683706874842609,0.3695725255980629,0.4473684210526316,0.7894736842105263,0.7610628618693135,0.4651964053671248,0.40384615384615385,0.8548387096774194,0.6982723577235772,0.47807989362145276,0.43333333333333335,0.8048780487804879
