split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,auc_t+4,ap_t+4,threshold_t+4,f1_t+4,tp_t+4,tn_t+4,fp_t+4,fn_t+4,sensitivity_t+4,specificity_t+4,precision_t+4,recall_t+4,auc_t+5,ap_t+5,threshold_t+5,f1_t+5,tp_t+5,tn_t+5,fp_t+5,fn_t+5,sensitivity_t+5,specificity_t+5,precision_t+5,recall_t+5,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3,ci_lo_t+4,ci_hi_t+4,ci_lo_t+5,ci_hi_t+5
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,5,3,0.9494952704069964,0.772686908259876,0.36454015648337534,0.5,0.3923076923076923,102,753,268,48,0.68,0.7375122428991185,0.2756756756756757,0.68,0.7745431286549705,0.4529841130731261,0.5,0.4782608695652174,121,707,205,59,0.6722222222222223,0.7752192982456141,0.37116564417177916,0.6722222222222223,0.7684227705966837,0.4621385234897379,0.5,0.4864864864864865,126,621,207,59,0.6810810810810811,0.75,0.3783783783783784,0.6810810810810811,0.7732407468934812,0.5019468904552715,0.5,0.5064220183486239,138,540,205,64,0.6831683168316832,0.7248322147651006,0.40233236151603496,0.6831683168316832,0.7598815071607183,0.5386168239496464,0.5,0.532608695652174,147,471,193,65,0.6933962264150944,0.7093373493975904,0.4323529411764706,0.6933962264150944,,,,,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,5,3,1.1234688138595987,0.6889952153110048,0.2757570182343156,0.5,0.35526315789473684,27,122,87,11,0.7105263157894737,0.583732057416268,0.23684210526315788,0.7105263157894737,0.7325268817204301,0.39886627565474847,0.5,0.49382716049382713,40,116,70,12,0.7692307692307693,0.6236559139784946,0.36363636363636365,0.7692307692307693,0.7427845528455284,0.47277615687603136,0.5,0.5542168674698795,46,104,60,14,0.7666666666666667,0.6341463414634146,0.4339622641509434,0.7666666666666667,0.7225299069561364,0.47904291992251113,0.5,0.5542168674698795,46,89,59,15,0.7540983606557377,0.6013513513513513,0.4380952380952381,0.7540983606557377,0.6729100674838177,0.42329453215380247,0.5,0.5306122448979592,39,82,55,14,0.7358490566037735,0.5985401459854015,0.4148936170212766,0.7358490566037735,,,,,,,,,,
test,best_thresholds_from_val_youden_j,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,5,3,1.0801656490705145,0.7263094932923182,0.4177215461912935,0.6000000000000001,0.3660130718954248,28,171,78,19,0.5957446808510638,0.6867469879518072,0.2641509433962264,0.5957446808510638,0.7212738619676946,0.3506406978273295,0.5200000000000001,0.4180790960451977,37,135,92,11,0.7708333333333334,0.5947136563876652,0.2868217054263566,0.7708333333333334,0.6884941127866144,0.32459855897172435,0.5200000000000001,0.40476190476190477,34,119,87,13,0.723404255319149,0.5776699029126213,0.2809917355371901,0.723404255319149,0.6736111111111112,0.3221926179820145,0.6400000000000001,0.4067796610169492,24,140,46,24,0.5,0.7526881720430108,0.34285714285714286,0.5,0.6037395228884591,0.35232529859455547,0.4800000000000001,0.3905325443786982,33,76,89,14,0.7021276595744681,0.46060606060606063,0.27049180327868855,0.7021276595744681,0.6455289803266206,0.8026875927889713,0.641504340025986,0.7906257203421909,0.6058028158227154,0.7682993842370662,0.5923547046504681,0.7591249712584485,0.5144443371943372,0.6956509211758126
