horizon,auc,ci_lo,ci_hi
t+1,0.7153721268050928,0.6325696578464252,0.7963417718349358
t+2,0.6597834067547723,0.5728459933119298,0.7421701235712541
t+3,0.6775459615781864,0.597012051986717,0.7552787144014148
t+4,0.6497535842293907,0.566299766251777,0.730988624746274
t+5,0.6328820116054159,0.5457393845656926,0.7182081475883036
