split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,auc_t+4,ap_t+4,threshold_t+4,f1_t+4,tp_t+4,tn_t+4,fp_t+4,fn_t+4,sensitivity_t+4,specificity_t+4,precision_t+4,recall_t+4,auc_t+5,ap_t+5,threshold_t+5,f1_t+5,tp_t+5,tn_t+5,fp_t+5,fn_t+5,sensitivity_t+5,specificity_t+5,precision_t+5,recall_t+5,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3,ci_lo_t+4,ci_hi_t+4,ci_lo_t+5,ci_hi_t+5
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,5,5,0.9238046713345636,0.7823864141548857,0.4278002291334587,0.5,0.4362745098039216,89,634,181,49,0.644927536231884,0.7779141104294478,0.3296296296296296,0.644927536231884,0.7875049365545426,0.5382891367132226,0.5,0.4889975550122249,100,572,147,62,0.6172839506172839,0.7955493741307371,0.4048582995951417,0.6172839506172839,0.7835728589939923,0.5280036683443786,0.5,0.5064599483204134,98,520,133,58,0.6282051282051282,0.7963246554364471,0.42424242424242425,0.6282051282051282,0.7752821716922064,0.559896243763685,0.5,0.5089974293059126,99,456,122,69,0.5892857142857143,0.7889273356401384,0.4479638009049774,0.5892857142857143,0.7838079096045198,0.5918447680793819,0.5,0.55,99,416,84,78,0.559322033898305,0.832,0.5409836065573771,0.559322033898305,,,,,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,5,5,1.2187055441049428,0.6772612003381234,0.289669559921214,0.5,0.37606837606837606,22,109,60,13,0.6285714285714286,0.6449704142011834,0.2682926829268293,0.6285714285714286,0.6695011337868482,0.3757255852707046,0.5,0.432,27,97,50,21,0.5625,0.6598639455782312,0.35064935064935066,0.5625,0.657917760279965,0.4197173515326156,0.5,0.4806201550387597,31,83,44,23,0.5740740740740741,0.6535433070866141,0.41333333333333333,0.5740740740740741,0.629957391019338,0.43025123143463767,0.5,0.5040650406504065,31,75,38,23,0.5740740740740741,0.6637168141592921,0.4492753623188406,0.5740740740740741,0.5765337740136335,0.39751371874064945,0.5,0.3883495145631068,20,67,36,27,0.425531914893617,0.6504854368932039,0.35714285714285715,0.425531914893617,,,,,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,5,5,0.961997692270851,0.81025824964132,0.48014331942385824,0.5,0.4838709677419355,30,151,53,11,0.7317073170731707,0.7401960784313726,0.3614457831325301,0.7317073170731707,0.7672930827668932,0.4123442496573385,0.5,0.4827586206896552,28,136,47,13,0.6829268292682927,0.7431693989071039,0.37333333333333335,0.6829268292682927,0.7727617027723073,0.4730064154991731,0.5,0.49523809523809526,26,123,38,15,0.6341463414634146,0.7639751552795031,0.40625,0.6341463414634146,0.7542081758845758,0.44146942818452145,0.5,0.5046728971962616,27,103,39,14,0.6585365853658537,0.7253521126760564,0.4090909090909091,0.6585365853658537,0.6855691056910569,0.3755053782862503,0.5,0.4090909090909091,18,93,30,22,0.45,0.7560975609756098,0.375,0.45,0.7448686035389765,0.866171335293996,0.6933250173250174,0.830217716032198,0.6976845821865985,0.8443851066270797,0.6716645664021338,0.8282394265161144,0.586101301472667,0.7647912593868306
