split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,auc_t+4,ap_t+4,threshold_t+4,f1_t+4,tp_t+4,tn_t+4,fp_t+4,fn_t+4,sensitivity_t+4,specificity_t+4,precision_t+4,recall_t+4,auc_t+5,ap_t+5,threshold_t+5,f1_t+5,tp_t+5,tn_t+5,fp_t+5,fn_t+5,sensitivity_t+5,specificity_t+5,precision_t+5,recall_t+5,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3,ci_lo_t+4,ci_hi_t+4,ci_lo_t+5,ci_hi_t+5
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,0.9371779843226767,0.7893568396996408,0.384932775061473,0.5,0.4125,99,790,231,51,0.66,0.7737512242899118,0.3,0.66,0.7946881091617934,0.5075666483045307,0.5,0.4775510204081633,117,719,193,63,0.65,0.7883771929824561,0.3774193548387097,0.65,0.7766810288549418,0.5062664255505858,0.5,0.49032258064516127,114,662,166,71,0.6162162162162163,0.7995169082125604,0.40714285714285714,0.6162162162162163,0.7634261412718453,0.5365249674440145,0.5,0.49676025917926564,115,599,146,87,0.5693069306930693,0.8040268456375839,0.44061302681992337,0.5693069306930693,0.76502472152762,0.553895333317426,0.5,0.4988344988344988,107,554,110,105,0.5047169811320755,0.8343373493975904,0.4930875576036866,0.5047169811320755,,,,,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,1.21489195165221,0.6796776630571645,0.2831321807874377,0.5,0.3357664233576642,23,133,76,15,0.6052631578947368,0.6363636363636364,0.23232323232323232,0.6052631578947368,0.6958229942100911,0.37191295062919727,0.5,0.4864864864864865,36,126,60,16,0.6923076923076923,0.6774193548387096,0.375,0.6923076923076923,0.6760162601626015,0.3960790211499753,0.5,0.48,36,110,54,24,0.6,0.6707317073170732,0.4,0.6,0.6469871510855117,0.3968102014314155,0.5,0.4748201438848921,33,103,45,28,0.5409836065573771,0.6959459459459459,0.4230769230769231,0.5409836065573771,0.6302162236606528,0.3890961335942008,0.5,0.43103448275862066,25,99,38,28,0.4716981132075472,0.7226277372262774,0.3968253968253968,0.4716981132075472,,,,,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,0.9926213658700778,0.7701444074169016,0.44460611004497974,0.5,0.44594594594594594,33,181,68,14,0.7021276595744681,0.7269076305220884,0.32673267326732675,0.7021276595744681,0.7555983847283407,0.36514611616673776,0.5,0.46808510638297873,33,167,60,15,0.6875,0.73568281938326,0.3548387096774194,0.6875,0.7833092336294154,0.46709396031127226,0.5,0.4580152671755725,30,152,54,17,0.6382978723404256,0.7378640776699029,0.35714285714285715,0.6382978723404256,0.7461917562724014,0.36557349798656447,0.5,0.46774193548387094,29,139,47,19,0.6041666666666666,0.7473118279569892,0.3815789473684211,0.6041666666666666,0.6949065119277885,0.3595769332791646,0.5,0.37383177570093457,20,125,40,27,0.425531914893617,0.7575757575757576,0.3333333333333333,0.425531914893617,0.6993016426175811,0.8354746669660231,0.6865435845921851,0.8206362115318824,0.7158844948235704,0.8433289952895667,0.6719748996403591,0.8110738629786248,0.6198292598310863,0.7682768292775228
