horizon,auc,ci_lo,ci_hi
t+1,0.7636503460651114,0.6911814520947228,0.8260345528455284
t+2,0.7399045521292218,0.6694483185954412,0.8061037484244066
t+3,0.7412724643668663,0.6737512171819906,0.8110356936037537
