horizon,auc,ci_lo,ci_hi
t+1,0.7424591984961121,0.6703993295112234,0.8073145932776654
t+2,0.6979625550660793,0.6208663177921039,0.7667932923862697
t+3,0.7166907663705846,0.6460960336703747,0.786278907527314
