split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,5,3,0.9566989604188118,0.7844205027750571,0.4018771749847463,0.5,0.388,97,768,253,53,0.6466666666666666,0.752203721841332,0.27714285714285714,0.6466666666666666,0.7847100389863548,0.5083899405198365,0.5,0.4811715481171548,115,729,183,65,0.6388888888888888,0.7993421052631579,0.3859060402684564,0.6388888888888888,0.7634417025721374,0.4907668204677823,0.5,0.4698544698544699,113,645,183,72,0.6108108108108108,0.7789855072463768,0.38175675675675674,0.6108108108108108,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,5,3,1.1886307382785384,0.7168219592042308,0.30480906966300336,0.5,0.352112676056338,25,130,79,13,0.6578947368421053,0.6220095693779905,0.2403846153846154,0.6578947368421053,0.7163978494623656,0.3676606126358132,0.5,0.4897959183673469,36,127,59,16,0.6923076923076923,0.6827956989247311,0.37894736842105264,0.6923076923076923,0.7151422764227642,0.4288197244327224,0.5,0.5298013245033113,40,113,51,20,0.6666666666666666,0.6890243902439024,0.43956043956043955,0.6666666666666666,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,3,5,3,1.0661197202732262,0.7618559343758011,0.40790523169834786,0.5,0.39759036144578314,33,163,86,14,0.7021276595744681,0.6546184738955824,0.2773109243697479,0.7021276595744681,0.7154919236417033,0.36186661651563456,0.5,0.38461538461538464,30,149,78,18,0.625,0.6563876651982379,0.2777777777777778,0.625,0.7330097087378641,0.37417109066711773,0.5,0.42105263157894735,32,133,73,15,0.6808510638297872,0.6456310679611651,0.3047619047619048,0.6808510638297872,0.6908325069131842,0.8244858430540827,0.6440327470732761,0.7846999673185336,0.6694384639873705,0.7994525109391459
