horizon,auc,ci_lo,ci_hi
t+1,0.7427155430231565,0.6618896484375,0.8142322207435505
t+2,0.7626651982378854,0.686579303421227,0.8274490506684643
t+3,0.7267093575707497,0.643900233360671,0.8044280987669993
t+4,0.6883960573476702,0.6068390957446809,0.7782568583493044
t+5,0.6306898774983881,0.5399389650686193,0.723997879590958
