horizon,auc,ci_lo,ci_hi
t+1,0.7704862001196275,0.700215542574216,0.8325963186998938
t+2,0.7608296622613804,0.6923608569862182,0.8261407646899462
t+3,0.7873373269985541,0.720963938076007,0.847389399205561
