split,threshold_source,BATCH_SIZE,HIDDEN_SIZE,NUM_LAYERS,DROPOUT,LR,WEIGHT_DECAY,EPOCHS,PATIENCE,EVAL_THRESHOLD,HORIZON,LOOKBACK,MIN_HISTORY_VISITS,loss,auc_t+1,ap_t+1,threshold_t+1,f1_t+1,tp_t+1,tn_t+1,fp_t+1,fn_t+1,sensitivity_t+1,specificity_t+1,precision_t+1,recall_t+1,auc_t+2,ap_t+2,threshold_t+2,f1_t+2,tp_t+2,tn_t+2,fp_t+2,fn_t+2,sensitivity_t+2,specificity_t+2,precision_t+2,recall_t+2,auc_t+3,ap_t+3,threshold_t+3,f1_t+3,tp_t+3,tn_t+3,fp_t+3,fn_t+3,sensitivity_t+3,specificity_t+3,precision_t+3,recall_t+3,auc_t+4,ap_t+4,threshold_t+4,f1_t+4,tp_t+4,tn_t+4,fp_t+4,fn_t+4,sensitivity_t+4,specificity_t+4,precision_t+4,recall_t+4,auc_t+5,ap_t+5,threshold_t+5,f1_t+5,tp_t+5,tn_t+5,fp_t+5,fn_t+5,sensitivity_t+5,specificity_t+5,precision_t+5,recall_t+5,ci_lo_t+1,ci_hi_t+1,ci_lo_t+2,ci_hi_t+2,ci_lo_t+3,ci_hi_t+3,ci_lo_t+4,ci_hi_t+4,ci_lo_t+5,ci_hi_t+5
train,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,0.8981977596215628,0.8067711394058114,0.42032438223859153,0.5,0.40298507462686567,108,743,278,42,0.72,0.7277179236043095,0.27979274611398963,0.72,0.8069809941520468,0.5349242398531143,0.5,0.48,132,674,238,48,0.7333333333333333,0.7390350877192983,0.3567567567567568,0.7333333333333333,0.8082256169212692,0.5578090760741855,0.5,0.4895833333333333,141,578,250,44,0.7621621621621621,0.6980676328502415,0.36061381074168797,0.7621621621621621,0.7737191839989368,0.5354683627513764,0.5,0.5283018867924528,154,518,227,48,0.7623762376237624,0.6953020134228188,0.4041994750656168,0.7623762376237624,0.7787849511252558,0.5730584637500048,0.5,0.5448154657293497,155,462,202,57,0.7311320754716981,0.6957831325301205,0.4341736694677871,0.7311320754716981,,,,,,,,,,
val,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,1.1567010102181658,0.6753966255351297,0.34780619096473414,0.5,0.323943661971831,23,128,81,15,0.6052631578947368,0.6124401913875598,0.22115384615384615,0.6052631578947368,0.7085401157981803,0.37630660228639284,0.5,0.4900662251655629,37,124,62,15,0.7115384615384616,0.6666666666666666,0.37373737373737376,0.7115384615384616,0.7287601626016259,0.47582278430115044,0.5,0.5256410256410257,41,109,55,19,0.6833333333333333,0.6646341463414634,0.4270833333333333,0.6833333333333333,0.698604342046965,0.4930756577976258,0.5,0.5180722891566265,43,86,62,18,0.7049180327868853,0.581081081081081,0.4095238095238095,0.7049180327868853,0.6667125740256162,0.43216964536253516,0.5,0.4861111111111111,35,81,56,18,0.660377358490566,0.5912408759124088,0.38461538461538464,0.660377358490566,,,,,,,,,,
test,default_eval_threshold,16,64,1,0.1,0.001,0.0001,50,5,0.5,5,3,3,1.0712253898147523,0.7478424335640435,0.4266789929148999,0.5,0.4111111111111111,37,153,96,10,0.7872340425531915,0.6144578313253012,0.2781954887218045,0.7872340425531915,0.7440345080763584,0.3617117342049294,0.5,0.43478260869565216,35,149,78,13,0.7291666666666666,0.6563876651982379,0.30973451327433627,0.7291666666666666,0.6919024994835777,0.3524829628150892,0.5,0.38095238095238093,32,117,89,15,0.6808510638297872,0.5679611650485437,0.2644628099173554,0.6808510638297872,0.6731630824372761,0.3125641724768776,0.5,0.41379310344827586,36,96,90,12,0.75,0.5161290322580645,0.2857142857142857,0.75,0.616763378465506,0.3519015379012854,0.5,0.37735849056603776,30,83,82,17,0.6382978723404256,0.503030303030303,0.26785714285714285,0.6382978723404256,0.6630782616791329,0.8206525625074245,0.6634360511825237,0.8142142981525092,0.6007811302166738,0.7755194652908067,0.5913910608622147,0.7537227563494772,0.5304331973920389,0.7081696358806063
