horizon,auc,ci_lo,ci_hi
t+1,0.7478424335640435,0.6630782616791329,0.8206525625074245
t+2,0.7440345080763584,0.6634360511825237,0.8142142981525092
t+3,0.6919024994835777,0.6007811302166738,0.7755194652908067
t+4,0.6731630824372761,0.5913910608622147,0.7537227563494772
t+5,0.616763378465506,0.5304331973920389,0.7081696358806063
