horizon,auc,ci_lo,ci_hi
t+1,0.7702298555925831,0.6946201322282776,0.8370329809252769
t+2,0.7560572687224669,0.6825979929161747,0.8234669085805935
t+3,0.7845486469737657,0.7123621626281834,0.8443600618889214
